open_time,open,high,low,close,volume
1969-12-07 03:28:36.352,33257.63,33299.64,33169.59,33265.55,276.054481
1969-12-07 03:28:36.352,33262.05,33262.05,32885.7,32975.1,841.319675
1969-12-07 03:28:36.352,32975.11,33040.19,32767.74,32884.39,758.061325
1969-12-07 03:28:36.352,32884.38,32939.42,32801.45,32918.69,661.867681
1969-12-07 03:28:36.352,32924.85,32947.54,32812.15,32907.22,464.029992
1969-12-07 03:28:36.352,32907.22,33065.21,32850.0,32998.51,683.847263
1969-12-07 03:28:36.352,32998.51,33187.19,32983.93,32983.93,568.442164
1969-12-07 03:28:36.352,32985.5,33118.01,32920.0,33087.95,393.080476
1969-12-07 03:28:36.352,33087.96,33150.0,33020.04,33149.07,344.828973
1969-12-07 03:28:36.352,33149.07,33218.89,33055.06,33063.91,320.952143
1969-12-07 03:28:36.352,33063.9,33152.53,33032.58,33067.75,340.490043
1969-12-07 03:28:36.352,33064.0,33107.33,32835.53,32863.99,575.067489
1969-12-07 03:28:36.352,32863.99,32879.84,32700.0,32855.24,755.522069
1969-12-07 03:28:36.352,32855.23,32999.0,32785.44,32796.86,624.408405
1969-12-07 03:28:36.352,32796.85,32880.0,32699.0,32846.3,699.645156
1969-12-07 03:28:36.352,32843.09,32945.37,32777.79,32886.74,427.311946
1969-12-07 03:28:36.352,32886.75,32991.13,32851.36,32957.53,333.582388
1969-12-07 03:28:36.352,32957.53,33097.29,32882.83,33058.56,623.227257
1969-12-07 03:28:36.352,33059.37,33160.69,33041.85,33089.79,581.626902
1969-12-07 03:28:36.352,33089.78,33208.43,33063.54,33187.03,462.272714
1969-12-07 03:28:36.352,33187.03,33500.36,33187.02,33358.26,1437.152797
1969-12-07 03:28:36.352,33358.32,33525.0,33273.52,33450.01,874.091417
1969-12-07 03:28:36.352,33450.95,33620.0,33370.0,33384.63,1115.712754
1969-12-07 03:28:36.352,33384.61,33407.21,33233.13,33321.62,541.548232
1969-12-07 03:28:36.352,33323.56,33444.11,33316.45,33372.83,280.321859
1969-12-07 03:28:36.352,33372.83,33396.49,33226.71,33278.99,438.156188
1969-12-07 03:28:36.352,33279.0,33279.0,32912.94,32972.2,1217.051267
1969-12-07 03:28:36.352,32972.21,33117.59,32864.32,32905.06,800.366791
1969-12-07 03:28:36.352,32905.55,33037.06,32905.55,32979.04,320.508578
1969-12-07 03:28:36.352,32979.03,32979.04,32770.02,32854.51,751.979967
1969-12-07 03:28:36.352,32854.5,32994.55,32770.0,32981.69,696.766332
1969-12-07 03:28:36.352,32980.76,33092.65,32877.44,32933.44,747.675212
1969-12-07 03:28:36.352,32931.99,33035.0,32887.63,32997.94,493.143311
1969-12-07 03:28:36.352,32997.95,33249.99,32966.78,33231.54,659.796227
1969-12-07 03:28:36.352,33231.55,33250.0,33076.59,33092.3,366.076284
1969-12-07 03:28:36.352,33092.31,33119.99,32832.0,33099.47,811.260685
1969-12-07 03:28:36.352,33097.41,33150.01,32900.18,33023.01,523.103391
1969-12-07 03:28:36.352,33023.35,33079.96,32918.41,32954.69,406.24004
1969-12-07 03:28:36.352,32954.69,33037.98,32872.0,32927.65,463.227288
1969-12-07 03:28:36.352,32927.65,33227.58,32892.12,33160.0,1150.39938
1969-12-07 03:28:36.352,33160.0,33345.4,33130.0,33238.22,1006.817088
1969-12-07 03:28:36.352,33238.22,33422.01,33101.02,33396.35,1400.390687
1969-12-07 03:28:36.352,33396.35,33457.18,33271.54,33347.71,858.893507
1969-12-07 03:28:36.352,33347.71,33405.0,33185.45,33335.96,634.460478
1969-12-07 03:28:36.352,33335.11,33568.0,33335.1,33480.01,1069.824473
1969-12-07 03:28:36.352,33480.0,33506.37,33355.01,33372.73,644.868208
1969-12-07 03:28:36.352,33372.73,33550.0,33288.58,33517.54,788.981363
1969-12-07 03:28:36.352,33517.5,33724.34,33501.0,33541.21,1350.702475
1969-12-07 03:28:36.352,33541.21,33673.33,33430.0,33667.44,690.486933
